artist,title,played_at,session,uri,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,label
ODESZA,Falls (feat. Sasha Sloan),(05/10) 16:16 PM,7ebc186161cb2e2a5f447af43f7ad7bbb29034f2,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.294,0.6970000000000001,-6.029,0.128,0.0398,0.136,0.183,160.566,3
Jeremy Zucker,desire,(05/10) 16:12 PM,7ebc186161cb2e2a5f447af43f7ad7bbb29034f2,spotify:track:4cxwiuYJltrPeWr5FDDntO,0.623,0.236,-12.529000000000002,0.0485,0.843,0.376,0.35100000000000003,137.938,1
Lauv,Mean It - stripped,(05/10) 15:09 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:27as7exfxU3cNaYKr3HlHI,0.5379999999999999,0.228,-10.837,0.0334,0.746,0.126,0.517,90.912,5
Bazzi,Mine,(05/10) 15:05 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,-3.874,0.0722,0.0161,0.451,0.7170000000000001,142.929,0
Post Malone,Myself,(05/10) 15:03 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,0.476,0.701,-4.234,0.0349,0.102,0.242,0.405,163.882,3
Bryce Vine,La La Land (feat. YG),(05/10) 14:55 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:4oM9DGUTrRaXJDypxxHztZ,0.774,0.473,-5.122000000000001,0.0569,0.221,0.222,0.416,97.953,2
Loud Luxury,I'm Not Alright - Frank Walker Remix,(05/10) 14:52 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:7ojmU04SuSKtIjzODRFIiB,0.741,0.8690000000000001,-3.557,0.0366,0.0176,0.13699999999999998,0.6859999999999999,124.99,0
Martin Garrix,Used To Love (with Dean Lewis),(05/10) 14:49 PM,d0d912bf70bf8d260b0a8d765348fedf96a1b0e6,spotify:track:7pWK1kMgHy5lNNiIfuRbkP,0.6509999999999999,0.693,-4.722,0.0375,0.458,0.335,0.392,118.97,4
2 Friends Remixes,Mr. Brightside - Original,(05/10) 10:27 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:5XRuR2wBLylhBAK6HMIS29,0.477,0.7759999999999999,-5.933,0.0445,0.026,0.0914,0.445,148.08100000000005,3
Said the Sky,Superstar,(05/10) 10:24 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:1DxEbPu9z1SVGh7dXMuzS9,0.617,0.721,-5.568,0.0375,0.0712,0.0867,0.422,134.974,4
LANY,ILYSB - STRIPPED,(05/10) 10:20 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:3Dkvp3L4w0uJFYfIPa8E9H,0.6609999999999999,0.393,-8.199,0.0554,0.546,0.11,0.165,83.851,5
Gryffin,Whole Heart,(05/10) 10:16 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:4Z1t1aMRif8ES212kTN8H2,0.501,0.648,-7.172999999999999,0.0696,0.028,0.153,0.191,163.834,3
The Chainsmokers,Roses (feat. ROZES) - Zaxx Remix,(05/10) 10:12 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:5MgBUUjbkQ27Kd9CbeZFLo,0.677,0.8809999999999999,-3.534,0.054000000000000006,0.00445,0.359,0.5660000000000001,128.121,0
Halsey,Without Me - ILLENIUM Remix,(05/10) 10:09 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:4bw3ZyWA1ui0Adu285NWDl,0.639,0.71,-3.358,0.0479,0.483,0.219,0.373,136.004,4
Oh Wonder,Heart Hope,(05/10) 10:05 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:2Czp64BykWyWfIssRXQZvT,0.377,0.375,-13.364,0.0505,0.938,0.108,0.0712,122.431,1
The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,(05/10) 10:01 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:15BlympuVSfZFROojEMY2M,0.428,0.6559999999999999,-3.712,0.075,0.0751,0.15,0.355,79.648,4
Boy In Space,7UP,(05/10) 09:57 AM,07e61ef85c35824d7611537ecf143dc7cec7cd76,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
Post Malone,Hollywood's Bleeding,(05/10) 07:53 AM,c115960eeec6d9d76e1ac075e6d435e1ff71019e,spotify:track:7sWRlDoTDX8geTR8zzr2vt,0.405,0.6459999999999999,-3.2060000000000004,0.0476,0.331,0.103,0.17,130.218,3
Quinn XCII,U & Us,(05/09) 21:03 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:6SL7KzIA96f0HiKjuv7tED,0.605,0.73,-7.871,0.0425,0.087,0.187,0.263,130.025,4
TWIN XL,Neon Summer,(05/09) 20:52 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:4NjW9Srshx2xuTdEoUnf9C,0.398,0.785,-4.853,0.0424,0.00129,0.109,0.688,75.023,0
Jason Ross,Letting Go (with RUNN),(05/09) 20:49 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:6XxrZcC4CnlJy1qyYrrxqZ,0.3670000000000001,0.688,-6.11,0.0465,0.16699999999999998,0.0916,0.219,149.636,3
Bazzi,Mine,(05/09) 20:45 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,-3.874,0.0722,0.0161,0.451,0.7170000000000001,142.929,0
Calvin Harris,Summer,(05/09) 20:43 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.596,0.856,-3.556,0.0346,0.0211,0.141,0.743,127.949,0
Lauv,Tattoos Together,(05/09) 20:39 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:1Srt81FTalOhRw7t7l8Yh8,0.862,0.4,-7.4860000000000015,0.0736,0.00575,0.123,0.596,122.963,2
Valley,Swim - Reprise,(05/09) 20:36 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:4eVE7ruYH5dNGYKT2jd5So,0.493,0.782,-6.968,0.0353,0.0187,0.321,0.314,104.941,4
Said the Sky,All I Got,(05/09) 20:32 PM,3b0cdf5729f643aee43eb6a3d81a115eb44f83e0,spotify:track:1iaTDu4PCIWQQOwwwqq5qW,0.325,0.578,-6.7860000000000005,0.0455,0.158,0.575,0.103,144.745,3
ayokay,Cassette,(05/09) 20:04 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:3GweDldi2HrraUKLexWUeb,0.718,0.56,-6.739,0.0564,0.141,0.14800000000000002,0.292,75.031,2
ayokay,Cassette,(05/09) 20:01 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:3GweDldi2HrraUKLexWUeb,0.718,0.56,-6.739,0.0564,0.141,0.14800000000000002,0.292,75.031,2
Kid Travis,Strawberry Skies,(05/09) 19:58 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:2p1onANhkUkyMZKKigOUJu,0.65,0.462,-6.589,0.0891,0.366,0.159,0.65,89.887,2
Boy In Space,7UP,(05/09) 19:55 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
lovelytheband,coachella,(05/09) 19:52 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:1bPJ6Ay1La8IYPCuCvQA7k,0.563,0.6459999999999999,-6.849,0.0312,0.0664,0.0877,0.28800000000000003,115.013,4
Post Malone,Hollywood's Bleeding,(05/09) 19:48 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:7sWRlDoTDX8geTR8zzr2vt,0.405,0.6459999999999999,-3.2060000000000004,0.0476,0.331,0.103,0.17,130.218,3
Said the Sky,Erase Me,(05/09) 19:45 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:0AISJtBDtZXgB2fuvcjQEN,0.528,0.61,-6.564,0.0287,0.376,0.211,0.304,130.11,6
lovelytheband,stupid mistakes,(05/09) 19:42 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:3yGZzSxHvvQKwMsAtFfNF5,0.6970000000000001,0.713,-6.567,0.0265,0.133,0.23,0.529,128.974,4
lovelytheband,broken - Cash Cash Remix,(05/09) 19:38 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:5W0vgRE9B23TZDj5B7pRUO,0.4970000000000001,0.747,-3.112,0.0894,0.0259,0.0697,0.355,140.81,3
Galantis,Runaway (U & I),(05/09) 19:35 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.506,0.805,-4.119,0.0469,0.007109999999999998,0.0856,0.383,126.008,3
Boy In Space,7UP,(05/09) 19:25 PM,16ccaa310ccdb414fc11f641be996b90c2b408c1,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
Seven Lions,First Time (feat. Dylan Matthew) - Acoustic,(05/09) 12:04 PM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:4s9Na0ywXodZXScgvXmJop,0.5579999999999999,0.337,-8.414,0.0311,0.92,0.159,0.397,143.784,1
Lost Frequencies,Are You With Me - Radio Edit,(05/09) 12:03 PM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:62nhuooamoroYpJyqE0nLd,0.763,0.61,-8.094,0.0355,0.275,0.12,0.392,121.031,4
Boy In Space,7UP,(05/09) 12:01 PM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
LANY,pink skies,(05/09) 11:57 AM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:6BZ6pl5bczDc3cMF1kBaOy,0.7190000000000001,0.631,-6.6160000000000005,0.0433,0.266,0.134,0.466,103.968,2
Bryce Vine,Drew Barrymore,(05/09) 11:54 AM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:7nvIPwXKGhqtRhssxM99kJ,0.758,0.574,-6.8889999999999985,0.0572,0.46,0.102,0.261,151.985,6
lovelytheband,stupid mistakes,(05/09) 11:51 AM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:3yGZzSxHvvQKwMsAtFfNF5,0.6970000000000001,0.713,-6.567,0.0265,0.133,0.23,0.529,128.974,4
Boy In Space,7UP,(05/09) 11:47 AM,5fc15ea015923abb11f800c94126168d57b71556,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
X Ambassadors,HOLD YOU DOWN,(05/09) 09:57 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:3Tiv2bF1OLCXXnuXaDKaG3,0.5770000000000001,0.627,-5.553,0.0533,0.0491,0.0766,0.446,78.96,4
Lauv,Lonely Eyes,(05/09) 09:54 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:5qhHm4dN4L2dhRb2TfzGPw,0.586,0.499,-7.005,0.0267,0.0418,0.0994,0.369,95.014,4
Seven Lions,First Time (feat. Dylan Matthew),(05/09) 09:51 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:27YD36FUikKxbp3bKSiKGZ,0.422,0.677,-5.76,0.0365,0.251,0.16,0.146,150.131,3
Delaney Jane,Throwback,(05/09) 09:46 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:0O64j1yLdHg17XDfleKiYH,0.613,0.731,-3.993,0.0625,0.177,0.107,0.322,107.071,4
Lauv,For Now,(05/09) 09:38 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:0PxJmAlyKcRdd1r9FvDbTn,0.5329999999999999,0.226,-12.186,0.0416,0.7829999999999999,0.113,0.111,83.588,1
Bryce Vine,Los Angeles,(05/09) 09:35 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:0GJnCFj7z7hvxo7AKX1PM8,0.728,0.812,-6.099,0.0671,0.121,0.293,0.8240000000000001,150.093,0
Kid Travis,Strawberry Skies,(05/09) 09:31 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:2p1onANhkUkyMZKKigOUJu,0.65,0.462,-6.589,0.0891,0.366,0.159,0.65,89.887,2
Troye Sivan,YOUTH - Gryffin Remix,(05/09) 09:28 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:5nGuzcsjDbUD1Hgi0szupA,0.5589999999999999,0.67,-6.301,0.0404,0.0823,0.106,0.338,104.004,4
Bryce Vine,La La Land (feat. YG),(05/09) 09:24 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:4oM9DGUTrRaXJDypxxHztZ,0.774,0.473,-5.122000000000001,0.0569,0.221,0.222,0.416,97.953,2
Loud Luxury,I'm Not Alright - Frank Walker Remix,(05/09) 09:21 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:7ojmU04SuSKtIjzODRFIiB,0.741,0.8690000000000001,-3.557,0.0366,0.0176,0.13699999999999998,0.6859999999999999,124.99,0
Post Malone,I'm Gonna Be,(05/09) 09:15 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:1ckLp8lCl8LipXI0ypX72m,0.746,0.5589999999999999,-4.008,0.0316,0.703,0.14800000000000002,0.368,117.943,2
Marc E. Bassy,Just My Luck,(05/09) 09:11 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:2QsBAfiNmngcrZsOTznqBG,0.617,0.64,-5.601,0.042,0.28300000000000003,0.16399999999999998,0.34600000000000003,156.98,4
Boy In Space,7UP,(05/09) 09:08 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
Post Malone,Myself,(05/09) 09:05 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,0.476,0.701,-4.234,0.0349,0.102,0.242,0.405,163.882,3
Said the Sky,Erase Me,(05/09) 09:02 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:0AISJtBDtZXgB2fuvcjQEN,0.528,0.61,-6.564,0.0287,0.376,0.211,0.304,130.11,6
Boy In Space,u n eye,(05/09) 08:57 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:2gqt5wkwLgaP2ZEfqasBIL,0.67,0.753,-6.37,0.058,0.14300000000000002,0.233,0.7170000000000001,160.099,0
Boy In Space,Cold,(05/09) 08:54 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:5jYe1mOKg5zUx0enf1DOdz,0.711,0.412,-6.827000000000001,0.0445,0.184,0.0546,0.18600000000000005,130.015,6
Boy In Space,7UP,(05/09) 08:51 AM,1aa7bbc6b87b107cac0191c507fac32fce8d483c,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
TWIN XL,Good,(05/08) 21:57 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:7sRdxkgNb3m3Ciai38ANmd,0.617,0.964,-3.559,0.0355,0.113,0.247,0.961,75.97800000000002,0
lovelytheband,broken - Cash Cash Remix,(05/08) 21:53 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:5W0vgRE9B23TZDj5B7pRUO,0.4970000000000001,0.747,-3.112,0.0894,0.0259,0.0697,0.355,140.81,3
joan,drive all night,(05/08) 21:50 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:75ZKw8JLaFsYr51J44fQ4N,0.542,0.758,-5.032,0.0313,0.000184,0.14400000000000002,0.43,156.128,3
Marc E. Bassy,Just My Luck,(05/08) 21:47 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:2QsBAfiNmngcrZsOTznqBG,0.617,0.64,-5.601,0.042,0.28300000000000003,0.16399999999999998,0.34600000000000003,156.98,4
Boy In Space,7UP,(05/08) 21:44 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
ODESZA,Falls (feat. Sasha Sloan),(05/08) 21:41 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,0.294,0.6970000000000001,-6.029,0.128,0.0398,0.136,0.183,160.566,3
Boy In Space,7UP,(05/08) 21:37 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
ILLENIUM,Good Things Fall Apart (with Jon Bellion),(05/08) 21:33 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:3LxG9HkMMFP0MZuiw3O2rF,0.643,0.603,-5.416,0.0311,0.012,0.118,0.42,144.01,4
lovelytheband,stupid mistakes,(05/08) 21:30 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:3yGZzSxHvvQKwMsAtFfNF5,0.6970000000000001,0.713,-6.567,0.0265,0.133,0.23,0.529,128.974,4
Bryce Vine,San Junipero,(05/08) 21:26 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:2Z8WXN2oV5dzxTWjscQQr2,0.6890000000000001,0.7020000000000001,-5.278,0.0356,0.203,0.145,0.562,98.018,0
Lauv,Mean It - stripped,(05/08) 21:22 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:27as7exfxU3cNaYKr3HlHI,0.5379999999999999,0.228,-10.837,0.0334,0.746,0.126,0.517,90.912,5
Boy In Space,7UP,(05/08) 21:18 PM,d7bb9f36a6baee1b30c85f7bf2bc7360de96f2ad,spotify:track:4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027000000000000003,0.0167,0.111,0.233,135.035,4
TWIN XL,"Don't Wake Me, I'm Still Dreaming",(05/08) 20:17 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:6NdL165hAxSKNnozIA2HDY,0.388,0.777,-5.194,0.0341,0.0218,0.101,0.218,163.805,3
Talos,See Me,(05/08) 20:14 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:4akuE3uBD4t5HTXaAEm88t,0.436,0.6609999999999999,-6.034,0.0353,0.247,0.105,0.149,168.043,3
Jason Ross,Letting Go (with RUNN),(05/08) 20:04 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:6XxrZcC4CnlJy1qyYrrxqZ,0.3670000000000001,0.688,-6.11,0.0465,0.16699999999999998,0.0916,0.219,149.636,3
Calvin Harris,Summer,(05/08) 20:00 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.596,0.856,-3.556,0.0346,0.0211,0.141,0.743,127.949,0
Lauv,Tattoos Together,(05/08) 19:56 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:1Srt81FTalOhRw7t7l8Yh8,0.862,0.4,-7.4860000000000015,0.0736,0.00575,0.123,0.596,122.963,2
Nightly,Twenty Something,(05/08) 19:53 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:6Wz9rIfo9tOBcVCd1Mo7F7,0.6409999999999999,0.589,-6.305,0.0275,0.096,0.208,0.11,100.001,4
Valley,Swim - Reprise,(05/08) 19:48 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:4eVE7ruYH5dNGYKT2jd5So,0.493,0.782,-6.968,0.0353,0.0187,0.321,0.314,104.941,4
Post Malone,I'm Gonna Be,(05/08) 19:44 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:1ckLp8lCl8LipXI0ypX72m,0.746,0.5589999999999999,-4.008,0.0316,0.703,0.14800000000000002,0.368,117.943,2
lovelytheband,coachella,(05/08) 19:41 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:1bPJ6Ay1La8IYPCuCvQA7k,0.563,0.6459999999999999,-6.849,0.0312,0.0664,0.0877,0.28800000000000003,115.013,4
88rising,La La Lost You,(05/08) 19:37 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:5Htq8DDDN0Xce9MwqzAzui,0.721,0.5820000000000001,-8.251,0.0411,0.315,0.065,0.487,100.083,2
Bazzi,Mine,(05/08) 19:34 PM,d4636d02a68334a11e106e8635c3b0bee5bff20b,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,-3.874,0.0722,0.0161,0.451,0.7170000000000001,142.929,0
